constituency_id,state,demographic,result_2011,turnout_2011,margin_2011,swing_2011,result_2016,turnout_2016,margin_2016,swing_2016,result_2021,turnout_2021,margin_2021,swing_2021,turnout_change_16,turnout_change_21,margin_change_16,margin_change_21,seat_flip_16,seat_flip_21,retained_2021,demographic_encoded,state_encoded,result_2016_encoded
WE-AC0867,West Bengal,Rural,INC,78.49,5.1699,4.2844,INC,79.33,6.6718,2.086,INC,83.2,13.6435,9.6829,0.8400000000000034,3.8700000000000045,1.5019,6.971699999999999,0,0,1,2,4,7
KE-AC0868,Kerala,Semi-Urban,UDF,72.5,4.7567,4.8385,INC,70.27,0.7283,-5.5951,INC,71.45,2.8559,2.955,-2.230000000000004,1.1800000000000068,-4.0284,2.1276,1,0,0,1,1,7
AS-AC0869,Assam,Rural,AGP,79.07,2.028,-2.2141,AIUDF,76.34,-2.8743,-6.8087,BJP,68.83,-16.3972,-18.7818,-2.7299999999999898,-7.510000000000005,-4.9023,-13.522900000000002,1,1,0,2,0,3
KE-AC0870,Kerala,Rural,UDF,78.04,-4.3226,-9.5625,INC,77.54,-5.2247,-1.2529,LDF,75.13,-9.5621,-6.0242,-0.5,-2.410000000000011,-0.9020999999999999,-4.337399999999999,1,1,0,2,1,7
TA-AC0871,Tamil Nadu,Urban,BJP,57.7,0.7244,-8.7119,INC,57.99,1.2439,0.7215,INC,60.94,6.5592,7.3824,0.28999999999999915,2.9499999999999957,0.5195,5.3153,1,0,1,0,3,7
WE-AC0872,West Bengal,Semi-Urban,CPIM,70.29,3.2357,-7.1806,BJP,67.94,-0.9969,-5.8786,INC,68.86,0.6635,2.3061,-2.3500000000000085,0.9200000000000017,-4.2326,1.6604,1,1,0,1,4,4
KE-AC0873,Kerala,Rural,LDF,75.55,12.2416,3.5487,LDF,72.08,5.9859,-8.6885,LDF,76.33,13.6451,10.6377,-3.469999999999999,4.25,-6.2557,7.659199999999999,0,0,1,2,1,8
AS-AC0874,Assam,Rural,INC,74.84,-3.9925,-10.3103,INC,78.13,1.9284,8.2235,INC,74.78,-4.0979,-8.3698,3.289999999999992,-3.3499999999999943,5.9209,-6.0263,0,0,0,2,0,7
AS-AC0875,Assam,Urban,AIUDF,59.58,7.743,-7.8663,AIUDF,59.66,7.8954,0.2117,AIUDF,61.13,10.5385,3.671,0.0799999999999983,1.470000000000006,0.1524000000000001,2.6431000000000004,0,0,1,0,0,3
WE-AC0876,West Bengal,Rural,INC,69.76,6.6432,-20.7583,INC,68.02,3.5106,-4.3508,INC,71.12,9.0762,7.73,-1.740000000000009,3.1000000000000085,-3.1326,5.5656,0,0,1,2,4,7
TA-AC0877,Tamil Nadu,Rural,INC,80.23,1.4069,0.2173,INC,68.9,-18.9858,-28.3232,BJP,73.54,-10.6367,11.596,-11.329999999999998,4.640000000000001,-20.3927,8.349100000000002,0,1,0,2,3,7
KE-AC0878,Kerala,Semi-Urban,UDF,82.15,25.7693,0.0338,UDF,76.27,15.1754,-14.7137,UDF,73.58,10.334,-6.7242,-5.88000000000001,-2.6899999999999977,-10.593900000000001,-4.8414,0,0,1,1,1,10
KE-AC0879,Kerala,Semi-Urban,INC,68.36,0.0176,-3.659,BJP,70.08,3.1148,4.3017,BJP,73.46,9.2063,8.4604,1.7199999999999989,3.3799999999999955,3.0972,6.091500000000001,1,0,1,1,1,4
PU-AC0880,Puducherry,Semi-Urban,BJP,67.03,13.9434,-3.4459,BJP,68.3,16.2191,3.1607,BJP,66.03,12.1438,-5.6601,1.269999999999996,-2.269999999999996,2.2757000000000005,-4.0753,0,0,1,1,2,4
KE-AC0881,Kerala,Urban,BJP,57.54,-3.2709,-9.1802,LDF,57.9,-2.6058,0.9238,BJP,51.65,-13.8711,-15.6462,0.35999999999999943,-6.25,0.6651000000000002,-11.2653,1,1,0,0,1,8
KE-AC0882,Kerala,Rural,INC,82.72,20.8337,6.1109,INC,84.55,24.1347,4.5848,INC,91.51,36.6602,17.3966,1.8299999999999983,6.960000000000008,3.3009999999999984,12.525500000000005,0,0,1,2,1,7
KE-AC0883,Kerala,Urban,UDF,47.07,5.8542,-11.9241,UDF,43.13,-1.2369,-9.8488,LDF,42.13,-3.0318,-2.4929,-3.9399999999999977,-1.0,-7.0911,-1.7949,0,1,0,0,1,10
WE-AC0884,West Bengal,Urban,INC,46.48,-3.6413,-8.016,TMC,49.62,2.0214,7.8649,CPIM,46.02,-4.4646,-9.0084,3.1400000000000006,-3.5999999999999943,5.6627,-6.486,1,1,0,0,4,9
KE-AC0885,Kerala,Semi-Urban,UDF,70.24,0.6976,-8.3984,UDF,72.94,5.5514,6.7414,UDF,70.94,1.9471,-5.006,2.700000000000003,-2.0,4.8538,-3.6043000000000003,0,0,0,1,1,10
PU-AC0886,Puducherry,Rural,BJP,82.69,11.6489,9.5741,AINRC,75.17,-1.8866,-18.7993,AINRC,80.93,8.479,14.3967,-7.519999999999996,5.760000000000005,-13.535499999999999,10.365599999999999,1,0,1,2,2,2
TA-AC0887,Tamil Nadu,Rural,INC,95.0,15.7081,8.8511,INC,90.35,7.3412,-11.6207,INC,95.0,15.7081,11.6207,-4.650000000000006,4.650000000000006,-8.366900000000001,8.366900000000001,0,0,1,2,3,7
TA-AC0888,Tamil Nadu,Rural,AIADMK,85.42,4.9518,1.2589,INC,83.52,1.5206,-4.7655,DMK,78.3,-7.8724,-13.0459,-1.9000000000000057,-5.219999999999999,-3.4312000000000005,-9.393,1,1,0,2,3,7
WE-AC0889,West Bengal,Urban,CPIM,61.34,30.3932,-4.2416,CPIM,65.18,37.3079,9.6038,CPIM,65.02,37.0116,-0.4115,3.8400000000000034,-0.1600000000000108,6.914699999999996,-0.2962999999999951,0,0,1,0,4,5
PU-AC0890,Puducherry,Semi-Urban,INC,66.45,4.1971,3.9387,INC,69.76,10.1682,8.2932,INC,67.24,5.6203,-6.3165,3.3100000000000023,-2.5200000000000102,5.971100000000001,-4.5479,0,0,1,1,2,7
WE-AC0891,West Bengal,Semi-Urban,TMC,81.52,14.817,8.7556,TMC,88.84,27.9954,18.3033,TMC,86.08,23.0249,-6.9034,7.320000000000007,-2.760000000000005,13.1784,-4.970500000000001,0,0,1,1,4,9
PU-AC0892,Puducherry,Rural,AINRC,89.25,26.6202,-4.1252,AINRC,88.63,25.5102,-1.5417,AINRC,84.84,18.6866,-9.4772,-0.6200000000000045,-3.789999999999992,-1.1099999999999994,-6.8236000000000026,0,0,1,2,2,2
AS-AC0893,Assam,Rural,INC,79.41,-8.5424,-14.3629,AGP,80.48,-6.6107,2.6829,BJP,77.19,-12.5345,-8.2275,1.0700000000000074,-3.2900000000000063,1.931700000000001,-5.9238,1,1,0,2,0,0
PU-AC0894,Puducherry,Semi-Urban,DMK,69.58,41.199,-5.2791,DMK,68.33,38.9617,-3.1074,DMK,65.1,33.1379,-8.0886,-1.25,-3.230000000000004,-2.2372999999999976,-5.8237999999999985,0,0,1,1,2,6
TA-AC0895,Tamil Nadu,Rural,BJP,76.24,-0.177,-3.7237,BJP,71.33,-9.0129,-12.272,INC,76.53,0.3517,13.0065,-4.909999999999997,5.200000000000003,-8.8359,9.3646,0,1,0,2,3,4
KE-AC0896,Kerala,Semi-Urban,UDF,80.24,13.6422,14.5967,UDF,82.81,18.2796,6.4408,UDF,83.43,19.3876,1.5389,2.5700000000000074,0.6200000000000045,4.637399999999998,1.1080000000000005,0,0,1,1,1,10
KE-AC0897,Kerala,Urban,UDF,63.49,8.3528,6.7074,UDF,62.36,6.3218,-2.8209,UDF,62.15,5.9457,-0.5224,-1.1300000000000026,-0.21000000000000085,-2.0310000000000006,-0.3760999999999992,0,0,1,0,1,10
PU-AC0898,Puducherry,Urban,DMK,59.59,18.2895,6.9882,DMK,65.39,28.721,14.4882,DMK,64.13,26.4524,-3.1508,5.799999999999997,-1.2600000000000051,10.4315,-2.2685999999999993,0,0,1,0,2,6
PU-AC0899,Puducherry,Rural,INC,86.21,11.1365,9.8774,INC,83.19,5.7085,-7.5389,AINRC,79.57,-0.8144,-9.0597,-3.019999999999996,-3.6200000000000045,-5.428,-6.5229,0,1,0,2,2,7
TA-AC0900,Tamil Nadu,Rural,DMK,71.52,-3.4471,-10.1952,DMK,75.66,3.9965,10.3383,DMK,79.26,10.4875,9.0153,4.140000000000001,3.6000000000000085,7.4436,6.4910000000000005,0,0,1,2,3,6
TA-AC0901,Tamil Nadu,Urban,DMK,58.19,8.9209,-1.4138,DMK,56.55,5.9752,-4.0913,DMK,57.2,7.1309,1.6051,-1.6400000000000006,0.6500000000000057,-2.9456999999999995,1.1556999999999995,0,0,1,0,3,6
PU-AC0902,Puducherry,Rural,BJP,69.88,7.5339,5.5475,BJP,73.66,14.3411,9.4545,BJP,71.17,9.8627,-6.2199,3.780000000000001,-2.489999999999995,6.807200000000001,-4.478400000000001,0,0,1,2,2,4
PU-AC0903,Puducherry,Urban,INC,53.27,3.2901,-12.0088,BJP,48.65,-5.0219,-11.5445,BJP,57.69,11.2376,22.5827,-4.6200000000000045,9.04,-8.312,16.2595,1,0,1,0,2,4
PU-AC0904,Puducherry,Rural,DMK,77.88,26.447,14.1893,DMK,79.28,28.9601,3.4904,DMK,80.38,30.9327,2.7398,1.4000000000000057,1.0999999999999943,2.5131000000000014,1.9726,0,0,1,2,2,6
TA-AC0905,Tamil Nadu,Urban,AIADMK,68.16,33.5766,13.5782,AIADMK,67.91,33.1254,-0.6267,AIADMK,65.31,28.4391,-6.5088,-0.25,-2.5999999999999943,-0.45120000000000005,-4.686299999999999,0,0,1,0,3,1
KE-AC0906,Kerala,Rural,INC,79.19,0.906,-5.7626,INC,83.09,7.9142,9.7337,INC,85.58,12.4063,6.239,3.9000000000000057,2.489999999999995,7.0082,4.4921,0,0,1,2,1,7
AS-AC0907,Assam,Rural,BJP,82.64,2.0939,-4.0961,AGP,81.93,0.8042,-1.7913,BJP,77.86,-6.5108,-10.1597,-0.7099999999999937,-4.070000000000007,-1.2897,-7.3149999999999995,1,1,0,2,0,0
TA-AC0908,Tamil Nadu,Rural,AIADMK,69.15,-8.854,-19.6403,DMK,62.21,-21.3307,-17.3287,BJP,69.82,-7.6426,19.0112,-6.940000000000005,7.609999999999992,-12.476700000000001,13.6881,1,1,0,2,3,6
WE-AC0909,West Bengal,Urban,TMC,76.1,16.8814,17.8735,TMC,75.12,15.1078,-2.4634,CPIM,65.91,-1.4628,-23.0147,-0.9799999999999898,-9.210000000000008,-1.7736,-16.5706,0,1,0,0,4,9
WE-AC0910,West Bengal,Rural,CPIM,83.19,23.0758,9.5538,CPIM,73.32,5.319,-24.6622,CPIM,76.89,11.7435,8.9229,-9.870000000000005,3.5700000000000074,-17.756800000000002,6.424499999999999,0,0,1,2,4,5
AS-AC0911,Assam,Urban,AGP,53.04,-0.3342,-6.1412,INC,48.73,-8.1083,-10.7973,BJP,49.45,-6.8107,1.8022,-4.310000000000002,0.720000000000006,-7.7741,1.2976,1,1,0,0,0,7
AS-AC0912,Assam,Rural,INC,87.63,8.8888,3.3693,INC,82.57,-0.2329,-12.669,BJP,84.32,2.9255,4.3867,-5.060000000000002,1.75,-9.1217,3.1584,0,1,0,2,0,7
TA-AC0913,Tamil Nadu,Rural,INC,82.06,15.6569,17.2755,INC,85.95,22.6619,9.7291,INC,82.25,16.0075,-9.2422,3.8900000000000006,-3.700000000000003,7.004999999999999,-6.654399999999999,0,0,1,2,3,7
WE-AC0914,West Bengal,Rural,TMC,75.02,-0.9642,-3.0931,CPIM,77.86,4.1596,7.1164,BJP,75.87,0.5658,-4.9914,2.8400000000000034,-1.9899999999999949,5.1238,-3.5938000000000003,1,1,0,2,4,5
PU-AC0915,Puducherry,Rural,DMK,79.26,12.7063,3.2115,DMK,83.02,19.4714,9.396,DMK,76.87,8.3981,-15.3795,3.759999999999991,-6.1499999999999915,6.765099999999999,-11.0733,0,0,1,2,2,6
TA-AC0916,Tamil Nadu,Semi-Urban,BJP,57.1,-0.1346,-15.2796,BJP,57.33,0.2804,0.5763,INC,55.24,-3.4829,-5.2267,0.22999999999999687,-2.0899999999999963,0.415,-3.7633,0,1,0,1,3,4
KE-AC0917,Kerala,Rural,UDF,74.54,-6.9841,-16.4898,INC,76.83,-2.8629,5.7239,BJP,73.39,-9.059,-8.6057,2.289999999999992,-3.4399999999999977,4.1212,-6.1960999999999995,1,1,0,2,1,7
PU-AC0918,Puducherry,Rural,DMK,88.72,2.2724,-0.6968,DMK,94.85,13.31,15.33,DMK,95.0,13.5734,0.3658,6.1299999999999955,0.15000000000000568,11.037600000000001,0.26339999999999897,0,0,1,2,2,6
AS-AC0919,Assam,Semi-Urban,AGP,72.87,9.4544,7.2123,INC,67.1,-0.9315,-14.4248,AIUDF,67.56,-0.1035,1.15,-5.77000000000001,0.46000000000000796,-10.3859,0.828,1,1,0,1,0,7
AS-AC0920,Assam,Urban,BJP,59.92,14.9575,3.6329,BJP,57.22,10.0958,-6.7524,BJP,52.35,1.3254,-12.1811,-2.700000000000003,-4.869999999999997,-4.861699999999999,-8.7704,0,0,0,0,0,4
KE-AC0921,Kerala,Rural,LDF,75.23,17.8709,-9.1737,LDF,73.8,15.3119,-3.5541,LDF,79.75,26.0203,14.8728,-1.4300000000000068,5.950000000000003,-2.5589999999999993,10.7084,0,0,1,2,1,8
TA-AC0922,Tamil Nadu,Semi-Urban,DMK,73.55,41.6637,13.7341,DMK,74.82,43.9518,3.178,DMK,72.17,39.1744,-6.6353,1.269999999999996,-2.6499999999999915,2.2881,-4.7774,0,0,1,1,3,6
TA-AC0923,Tamil Nadu,Semi-Urban,DMK,71.36,5.4734,4.166,AIADMK,68.28,-0.0788,-7.7114,BJP,63.38,-8.8844,-12.2301,-3.0799999999999983,-4.899999999999999,-5.5522,-8.8056,1,1,0,1,3,1
KE-AC0924,Kerala,Rural,BJP,73.58,-8.3956,-19.5468,UDF,70.68,-13.6155,-7.2499,LDF,69.37,-15.9741,-3.2758,-2.8999999999999915,-1.3100000000000023,-5.219900000000001,-2.358599999999999,1,1,0,2,1,10
AS-AC0925,Assam,Urban,BJP,71.71,10.8193,8.6807,BJP,79.33,24.5434,19.0613,BJP,77.4,21.0635,-4.8332,7.6200000000000045,-1.9299999999999926,13.724099999999998,-3.479899999999997,0,0,1,0,0,4
PU-AC0926,Puducherry,Urban,INC,66.52,-0.6651,-4.851,BJP,69.04,3.8783,6.3103,BJP,72.58,10.2474,8.846,2.5200000000000102,3.539999999999992,4.5434,6.369100000000001,1,0,1,0,2,4
TA-AC0927,Tamil Nadu,Urban,BJP,60.07,5.0876,-1.9732,AIADMK,55.75,-2.6808,-10.7895,INC,53.19,-7.3003,-6.416,-4.32,-2.5600000000000023,-7.7684,-4.6195,1,1,0,0,3,1
AS-AC0928,Assam,Rural,INC,94.31,12.4541,15.1888,INC,95.0,13.6965,1.7256,INC,94.66,13.0842,-0.8504,0.6899999999999977,-0.3400000000000034,1.2424,-0.6123000000000012,0,0,1,2,0,7
KE-AC0929,Kerala,Urban,LDF,75.11,23.6824,25.4039,LDF,75.38,24.1745,0.6835,LDF,82.19,36.4176,17.0043,0.269999999999996,6.810000000000002,0.4920999999999971,12.243100000000002,0,0,1,0,1,8
PU-AC0930,Puducherry,Urban,AINRC,63.39,11.4675,8.0705,AINRC,67.86,19.5293,11.1969,AINRC,69.0,21.5673,2.8305,4.469999999999999,1.1400000000000006,8.0618,2.0380000000000003,0,0,1,0,2,2
TA-AC0931,Tamil Nadu,Urban,INC,64.55,2.7593,0.111,INC,62.75,-0.4743,-4.4911,AIADMK,63.56,0.9817,2.0223,-1.7999999999999972,0.8100000000000023,-3.2336,1.456,0,1,0,0,3,7
KE-AC0932,Kerala,Semi-Urban,UDF,69.77,11.5351,6.6216,UDF,69.7,11.4109,-0.1725,UDF,68.09,8.5161,-4.0205,-0.06999999999999318,-1.6099999999999994,-0.12420000000000009,-2.8948,0,0,1,1,1,10
PU-AC0933,Puducherry,Urban,DMK,57.39,3.1415,-4.9188,AINRC,53.77,-3.3667,-9.0391,AINRC,46.58,-16.3153,-17.9841,-3.6199999999999974,-7.190000000000005,-6.5082,-12.9486,1,0,0,0,2,2
PU-AC0934,Puducherry,Semi-Urban,INC,67.7,9.5265,-1.9765,INC,69.93,13.5358,5.5685,DMK,61.8,-1.0969,-20.3232,2.230000000000004,-8.13000000000001,4.0093,-14.6327,0,1,0,1,2,7
PU-AC0935,Puducherry,Urban,INC,69.35,3.7874,-2.4096,INC,74.22,12.5565,12.1793,INC,76.14,16.0125,4.8,4.8700000000000045,1.9200000000000017,8.7691,3.4559999999999995,0,0,1,0,2,7
AS-AC0936,Assam,Semi-Urban,AGP,52.69,-0.3786,-10.8984,AIUDF,55.02,3.8145,5.8238,AIUDF,57.09,7.5316,5.1626,2.3300000000000054,2.0700000000000003,4.193099999999999,3.7171000000000003,1,0,1,1,0,3
TA-AC0937,Tamil Nadu,Semi-Urban,AIADMK,78.01,13.5881,5.9256,AIADMK,77.87,13.3351,-0.3514,AIADMK,75.83,9.6572,-5.1082,-0.14000000000000057,-2.0400000000000063,-0.2530000000000001,-3.677900000000001,0,0,1,1,3,1
KE-AC0938,Kerala,Semi-Urban,LDF,79.76,18.3638,-0.6285,LDF,77.91,15.0332,-4.6259,LDF,81.97,22.3394,10.1476,-1.8500000000000085,4.060000000000002,-3.3306000000000004,7.3062000000000005,0,0,1,1,1,8
KE-AC0939,Kerala,Urban,UDF,61.54,8.5882,2.4504,UDF,60.46,6.6445,-2.6995,INC,54.29,-4.4683,-15.4345,-1.0799999999999983,-6.170000000000002,-1.9437000000000006,-11.1128,0,1,0,0,1,10
WE-AC0940,West Bengal,Rural,INC,76.68,6.9833,2.6918,INC,75.81,5.4296,-2.1579,BJP,71.1,-3.0503,-11.7776,-0.8700000000000045,-4.710000000000008,-1.5537,-8.4799,0,1,0,2,4,7
KE-AC0941,Kerala,Rural,LDF,70.98,-2.5817,-9.603,INC,66.0,-11.5449,-12.4489,BJP,66.0,-11.5388,0.0085,-4.980000000000004,0.0,-8.9632,0.006099999999999994,1,1,0,2,1,7
AS-AC0942,Assam,Semi-Urban,INC,84.21,11.0519,6.899,AIUDF,79.99,3.4644,-10.5382,AIUDF,84.1,10.8546,10.2642,-4.219999999999999,4.109999999999999,-7.5875,7.3902,1,0,1,1,0,3
PU-AC0943,Puducherry,Urban,DMK,69.26,23.5665,9.625,DMK,64.35,14.738,-12.2618,DMK,73.14,30.5539,21.9665,-4.910000000000011,8.790000000000006,-8.828500000000002,15.8159,0,0,1,0,2,6
PU-AC0944,Puducherry,Rural,DMK,83.5,7.9558,7.0517,INC,74.58,-8.1025,-22.3032,INC,82.1,5.4393,18.808,-8.920000000000002,7.519999999999996,-16.0583,13.541799999999999,1,0,1,2,2,7
PU-AC0945,Puducherry,Urban,DMK,61.66,25.1954,-0.9119,DMK,64.59,30.4807,7.3407,DMK,67.65,35.9912,7.6535,2.930000000000007,3.0600000000000023,5.285299999999999,5.5105,0,0,1,0,2,6
AS-AC0946,Assam,Rural,AIUDF,79.78,3.9492,-6.9631,INC,77.75,0.2964,-5.0733,AIUDF,68.54,-16.2778,-23.0198,-2.030000000000001,-9.209999999999994,-3.6528,-16.574199999999998,1,1,0,2,0,7
TA-AC0947,Tamil Nadu,Rural,INC,74.62,-1.3045,-3.9361,INC,76.15,1.449,3.8243,INC,70.9,-7.9986,-13.1216,1.5300000000000011,-5.25,2.7535,-9.4476,0,0,0,2,3,7
PU-AC0948,Puducherry,Rural,BJP,79.7,2.0131,-1.1676,INC,73.39,-9.3602,-15.7963,AINRC,71.02,-13.6176,-5.913,-6.310000000000002,-2.3700000000000045,-11.3733,-4.257399999999999,1,1,0,2,2,7
PU-AC0949,Puducherry,Rural,DMK,71.47,3.3925,-7.9126,DMK,73.63,7.2903,5.4136,DMK,72.43,5.1124,-3.0249,2.1599999999999966,-1.1999999999999886,3.8978,-2.1779,0,0,1,2,2,6
PU-AC0950,Puducherry,Semi-Urban,INC,70.1,-2.6079,-9.4603,DMK,71.97,0.7505,4.6645,BJP,71.48,-0.1172,-1.2051,1.8700000000000045,-0.4899999999999949,3.3583999999999996,-0.8676999999999999,1,1,0,1,2,6
WE-AC0951,West Bengal,Rural,INC,82.75,9.5331,1.3505,INC,81.54,7.355,-3.0251,BJP,79.01,2.8096,-6.3131,-1.2099999999999937,-2.530000000000001,-2.178099999999999,-4.545400000000001,0,1,0,2,4,7
WE-AC0952,West Bengal,Urban,INC,65.23,16.6457,4.8075,INC,66.25,18.4932,2.566,INC,74.31,32.9889,20.133,1.019999999999996,8.060000000000002,1.8475000000000001,14.4957,0,0,1,0,4,7
PU-AC0953,Puducherry,Urban,DMK,62.38,12.0015,-0.8471,DMK,63.01,13.1372,1.5774,DMK,64.25,15.362,3.0901,0.6299999999999955,1.240000000000002,1.1357,2.2248,0,0,1,0,2,6
PU-AC0954,Puducherry,Urban,INC,62.72,5.9325,0.672,DMK,58.84,-1.0471,-9.6939,INC,53.9,-9.9309,-12.3386,-3.8799999999999955,-4.940000000000005,-6.9796,-8.883799999999999,1,1,0,0,2,6
WE-AC0955,West Bengal,Semi-Urban,BJP,86.89,18.026,10.6034,BJP,87.75,19.5682,2.1419,BJP,89.96,23.5562,5.5389,0.8599999999999994,2.2099999999999937,1.5422000000000011,3.9879999999999995,0,0,1,1,4,4
PU-AC0956,Puducherry,Urban,BJP,63.11,0.7722,-0.8675,BJP,67.64,8.9388,11.3425,BJP,67.03,7.8434,-1.5214,4.530000000000001,-0.6099999999999994,8.1666,-1.0954000000000006,0,0,1,0,2,4
PU-AC0957,Puducherry,Semi-Urban,INC,74.8,11.1758,7.9961,INC,74.14,10.0,-1.6331,INC,78.89,18.538,11.8583,-0.6599999999999966,4.75,-1.1758000000000006,8.538,0,0,1,1,2,7
PU-AC0958,Puducherry,Rural,BJP,78.06,10.3499,0.324,BJP,83.91,20.8781,14.6225,BJP,82.75,18.7868,-2.9045,5.849999999999994,-1.1599999999999966,10.5282,-2.0913000000000004,0,0,1,2,2,4
WE-AC0959,West Bengal,Semi-Urban,BJP,70.83,1.6637,-3.4271,CPIM,71.67,3.1755,2.0997,CPIM,77.51,13.685,14.5965,0.8400000000000034,5.840000000000003,1.5118,10.509500000000001,1,0,1,1,4,5
PU-AC0960,Puducherry,Rural,DMK,85.05,16.6917,9.8348,DMK,89.19,24.1373,10.3411,DMK,91.56,28.4,5.9204,4.140000000000001,2.3700000000000045,7.445599999999999,4.262699999999999,0,0,1,2,2,6
AS-AC0961,Assam,Rural,BJP,82.29,29.3014,11.9717,BJP,79.06,23.4867,-8.0759,BJP,78.17,21.8777,-2.2347,-3.230000000000004,-0.8900000000000006,-5.814700000000002,-1.6089999999999982,0,0,1,2,0,4
KE-AC0962,Kerala,Rural,BJP,65.1,-3.166,-15.7937,LDF,63.22,-6.5499,-4.6998,LDF,64.0,-5.1464,1.9493,-1.8799999999999955,0.7800000000000011,-3.3839,1.4035000000000002,1,0,0,2,1,8
PU-AC0963,Puducherry,Rural,DMK,80.43,10.8061,9.4226,DMK,80.33,10.6334,-0.2399,INC,77.01,4.6638,-8.2911,-0.10000000000000853,-3.319999999999993,-0.17270000000000074,-5.9696,0,1,0,2,2,6
AS-AC0964,Assam,Rural,BJP,69.25,-4.1545,-7.9637,INC,71.89,0.595,6.5965,AGP,70.2,-2.4492,-4.228,2.6400000000000006,-1.6899999999999977,4.749499999999999,-3.0442,1,1,0,2,0,7
PU-AC0965,Puducherry,Rural,DMK,75.59,-2.0194,-4.4028,DMK,72.93,-6.819,-6.6661,DMK,71.66,-9.1004,-3.1686,-2.6599999999999966,-1.2700000000000102,-4.7996,-2.2814000000000005,0,0,0,2,2,6
TA-AC0966,Tamil Nadu,Rural,BJP,90.95,12.9245,1.5809,BJP,94.23,18.8266,8.1974,BJP,93.45,17.4192,-1.9547,3.280000000000001,-0.7800000000000011,5.902099999999999,-1.407399999999999,0,0,1,2,3,4
KE-AC0967,Kerala,Rural,UDF,72.84,-4.4852,-21.5328,UDF,69.03,-11.3378,-9.5174,INC,76.28,1.705,18.115,-3.8100000000000023,7.25,-6.8526,13.0428,0,1,0,2,1,10
AS-AC0968,Assam,Rural,AIUDF,77.44,6.2151,2.1158,BJP,72.58,-2.538,-12.1571,BJP,72.41,-2.8413,-0.4213,-4.859999999999999,-0.1700000000000017,-8.7531,-0.3033000000000001,1,0,0,2,0,4
WE-AC0969,West Bengal,Rural,CPIM,82.23,7.8186,8.2722,CPIM,91.11,23.8124,22.2136,CPIM,91.82,25.0873,1.7708,8.879999999999995,0.7099999999999937,15.9938,1.2748999999999988,0,0,1,2,4,5
KE-AC0970,Kerala,Rural,UDF,84.15,9.0241,4.8892,BJP,79.12,-0.0354,-12.5827,UDF,75.88,-5.8595,-8.089,-5.030000000000001,-3.240000000000009,-9.0595,-5.8241,1,1,0,2,1,4
PU-AC0971,Puducherry,Urban,DMK,51.1,0.8611,-6.9783,DMK,53.25,4.7317,5.3759,DMK,55.47,8.7133,5.53,2.1499999999999986,2.219999999999999,3.8706,3.9816000000000003,0,0,1,0,2,6
TA-AC0972,Tamil Nadu,Semi-Urban,INC,61.61,1.826,-5.4782,BJP,62.66,3.7162,2.6253,DMK,55.84,-8.5552,-17.0437,1.0499999999999972,-6.819999999999993,1.8902,-12.2714,1,1,0,1,3,4
AS-AC0973,Assam,Rural,BJP,88.81,6.8817,6.848,BJP,88.81,6.8777,-0.0056,BJP,91.09,10.9962,5.7201,0.0,2.280000000000001,-0.004000000000000448,4.1185,0,0,1,2,0,4
PU-AC0974,Puducherry,Rural,DMK,82.29,36.3043,8.5754,DMK,82.21,36.1569,-0.2047,DMK,84.71,40.65,6.2405,-0.0800000000000125,2.5,-0.14739999999999753,4.493099999999998,0,0,1,2,2,6
KE-AC0975,Kerala,Semi-Urban,INC,71.66,1.4948,0.2999,INC,83.5,22.8131,29.6087,INC,86.71,28.5904,8.0241,11.840000000000003,3.2099999999999937,21.318299999999997,5.7773,0,0,1,1,1,7
TA-AC0976,Tamil Nadu,Rural,AIADMK,74.16,-2.4233,-10.742,AIADMK,80.57,9.12,16.0323,BJP,76.95,2.6027,-9.0518,6.409999999999997,-3.6199999999999903,11.543299999999999,-6.517299999999999,0,1,0,2,3,1
PU-AC0977,Puducherry,Rural,BJP,77.88,20.7409,0.2208,BJP,75.49,16.439,-5.9749,BJP,74.81,15.2198,-1.6933,-2.3900000000000006,-0.6799999999999926,-4.3019,-1.2192000000000007,0,0,1,2,2,4
KE-AC0978,Kerala,Rural,BJP,80.36,1.4396,-14.7133,BJP,82.83,5.8732,6.1578,BJP,87.55,14.3847,11.8215,2.469999999999999,4.719999999999999,4.4336,8.511500000000002,0,0,1,2,1,4
KE-AC0979,Kerala,Rural,INC,80.5,25.0637,8.9851,INC,77.2,19.1177,-8.2583,INC,84.59,32.4118,18.464,-3.299999999999997,7.390000000000001,-5.9460000000000015,13.2941,0,0,1,2,1,7
WE-AC0980,West Bengal,Urban,CPIM,63.14,8.7347,-2.6629,CPIM,65.29,12.5901,5.3547,CPIM,69.08,19.4191,9.4847,2.1500000000000057,3.789999999999992,3.8553999999999995,6.829000000000001,0,0,1,0,4,5
WE-AC0981,West Bengal,Semi-Urban,INC,78.44,17.4881,11.0006,INC,73.99,9.4772,-11.1262,INC,76.57,14.1147,6.441,-4.450000000000003,2.5799999999999983,-8.0109,4.637499999999999,0,0,1,1,4,7
PU-AC0982,Puducherry,Urban,INC,67.83,12.0954,13.98,INC,56.71,-7.9185,-27.7971,DMK,52.57,-15.3576,-10.3321,-11.119999999999997,-4.140000000000001,-20.0139,-7.4391,0,1,0,0,2,7
